ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0001101	response to acid chemical	11/632	146/18805	0.0753424657534247	2.24179599445119	2.8090071671241	0.0103945112555002	0.0474731449051154	0.0343341733835212	HMGCS2/MMP3/LYN/SLC7A5/COL4A1/FYN/COL1A2/COL1A1/COL5A2/COL3A1/PTGS2	11
BP	GO:0046887	positive regulation of hormone secretion	11/632	146/18805	0.0753424657534247	2.24179599445119	2.8090071671241	0.0103945112555002	0.0474731449051154	0.0343341733835212	PCK2/P2RY1/PPARG/GNA11/CD38/EDN3/NR1H4/ACSL4/SPP1/FFAR2/INHBA	11
BP	GO:0001977	renal system process involved in regulation of blood volume	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	CYP4F12/CYP4F2/HSD11B2	3
BP	GO:0002467	germinal center formation	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	KLHL6/BCL6/CXCL13	3
BP	GO:0015803	branched-chain amino acid transport	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	SLC6A14/SLC7A5/SLC6A20	3
BP	GO:0033079	immature T cell proliferation	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	IL1B/IL1A/TNFRSF9	3
BP	GO:0033080	immature T cell proliferation in thymus	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	IL1B/IL1A/TNFRSF9	3
BP	GO:0034116	positive regulation of heterotypic cell-cell adhesion	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	GCNT2/CD44/IL1B	3
BP	GO:0035630	bone mineralization involved in bone maturation	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	SNX10/GREM1/LTF	3
BP	GO:0042363	fat-soluble vitamin catabolic process	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	CYP4F12/CYP4F2/CYP3A4	3
BP	GO:0043650	dicarboxylic acid biosynthetic process	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	KYNU/IDO1/KMO	3
BP	GO:0061430	bone trabecula morphogenesis	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	CHAD/COL1A1/GREM1	3
BP	GO:0071639	positive regulation of monocyte chemotactic protein-1 production	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	IL1B/TWIST1/MCOLN2	3
BP	GO:2001198	regulation of dendritic cell differentiation	3/632	14/18805	0.214285714285714	6.37601717902351	3.75249451839332	0.0104253952638374	0.0474731449051154	0.0343341733835212	LILRB2/LILRB1/FCGR2B	3
BP	GO:0009435	NAD biosynthetic process	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	KYNU/IDO1/NNMT/KMO	4
BP	GO:0019755	one-carbon compound transport	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	AQP7/AQP8/AQP9/CA2	4
BP	GO:0033622	integrin activation	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	SELP/PLEK/FN1/CXCL13	4
BP	GO:0060740	prostate gland epithelium morphogenesis	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	FGFR2/TNC/SULF1/WNT5A	4
BP	GO:0071276	cellular response to cadmium ion	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	MT1F/MT1H/MT1G/MT1M	4
BP	GO:0090314	positive regulation of protein targeting to membrane	4/632	26/18805	0.153846153846154	4.57765335929893	3.4042312128374	0.010490455931001	0.0474916764628264	0.0343475760286753	ANK3/FYN/ITGB2/PDZK1	4
BP	GO:0070269	pyroptotic inflammatory response	5/632	40/18805	0.125	3.71934335443038	3.2106288591362	0.0105065479913778	0.0475184822998231	0.0343669629106057	ZBP1/GZMB/GBP5/AIM2/GBP1	5
BP	GO:0007631	feeding behavior	9/632	108/18805	0.0833333333333333	2.47956223628692	2.8756067797719	0.0105867179900922	0.0478347644581343	0.0345957087938472	CNTFR/CPT1A/NPY/NPY1R/P2RY1/FYN/FOS/NMUR2/INSL5	9
BP	GO:0030072	peptide hormone secretion	16/632	250/18805	0.064	1.90430379746835	2.68425781804438	0.0106701845986188	0.0481653163717363	0.0348347750435458	CPT1A/ABCA12/SLC16A1/PCK2/IL1RN/IL1B/NOS2/GNA11/ACVR1C/CD38/EDN3/NR1H4/ACSL4/IFNG/FFAR2/IL6	16
BP	GO:0061515	myeloid cell development	8/632	90/18805	0.0888888888888889	2.64486638537271	2.91693876095839	0.0107816535959858	0.0485746244941619	0.0351308004294925	FLVCR1/RAC2/EVI2B/FBN1/LILRB1/BCL6/P2RX5/LTF	8
BP	GO:2001057	reactive nitrogen species metabolic process	8/632	90/18805	0.0888888888888889	2.64486638537271	2.91693876095839	0.0107816535959858	0.0485746244941619	0.0351308004294925	ZC3H12A/IL1B/NOS2/ITGB2/CAV1/PTGS2/SOD2/IFNG	8
BP	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	17/632	272/18805	0.0625	1.85967167721519	2.66326606220881	0.0108038273401597	0.0486276313422219	0.0351691367629173	NPY1R/P2RY1/PDE4B/GNA11/ADM/VIPR1/CXCL9/APLNR/CXCL11/FPR1/RGS2/CXCL10/CALCRL/EDNRA/RGS1/GPR65/FPR2	17
BP	GO:0090287	regulation of cellular response to growth factor stimulus	22/632	384/18805	0.0572916666666667	1.70469903744726	2.60185467891807	0.010918306836614	0.0490900682064809	0.0355035866399612	CDH3/CDKN2B/PBLD/FSTL1/IL1B/ITGA5/PPARG/CDH5/CHST11/FBN1/SEMA6A/ROBO1/SULF1/KDR/CHRDL2/CAV1/GREM1/PTP4A3/DCN/TNFAIP6/CXCL13/WNT5A	22
BP	GO:0030162	regulation of proteolysis	24/632	430/18805	0.0558139534883721	1.6607300559317	2.58472869266199	0.0109275836761002	0.0490900682064809	0.0355035866399612	TIMP1/AQP11/TRIB2/SERPINB5/LYN/IL1B/IL33/EFNA1/SERPING1/PLAU/SERPINB9/LAMP3/CST7/PLAUR/CWH43/CAV1/LAPTM5/CR1/LRRK2/SERPINB7/IFNG/SERPINE1/SERPINB3/SERPINB4	24
BP	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	6/632	56/18805	0.107142857142857	3.18800858951175	3.05790739119551	0.0109921658535787	0.049285411581497	0.0356448655318596	ANXA1/NPY/NPY1R/VIPR1/CCL2/CALCRL	6
BP	GO:0030857	negative regulation of epithelial cell differentiation	6/632	56/18805	0.107142857142857	3.18800858951175	3.05790739119551	0.0109921658535787	0.049285411581497	0.0356448655318596	STAT1/MMP9/IL1A/REG3A/CAV1/IFNG	6
BP	GO:0030278	regulation of ossification	10/632	128/18805	0.078125	2.32458959651899	2.80416208070304	0.0111977195961803	0.0501589127069553	0.0362766108934135	BMP3/ENPP1/MGP/SRGN/GJA1/TWIST1/GREM1/CCL3/WNT5A/LTF	10
BP	GO:0014015	positive regulation of gliogenesis	7/632	73/18805	0.0958904109589041	2.85319490202878	2.95842660510354	0.0112327425373381	0.0502675987877811	0.0363552163186683	LYN/IL1B/IL33/SLC7A5/ASPA/CXCR4/IL6	7
BP	GO:0042307	positive regulation of protein import into nucleus	5/632	41/18805	0.121951219512195	3.62862766285891	3.14216247139345	0.0116432155070037	0.0519552080694568	0.0375757520509545	ZC3H12A/CHP2/HCLS1/PTGS2/IFNG	5
BP	GO:0072210	metanephric nephron development	5/632	41/18805	0.121951219512195	3.62862766285891	3.14216247139345	0.0116432155070037	0.0519552080694568	0.0375757520509545	STAT1/CD34/PDGFRB/GREM1/EGR1	5
BP	GO:0072539	T-helper 17 cell differentiation	5/632	41/18805	0.121951219512195	3.62862766285891	3.14216247139345	0.0116432155070037	0.0519552080694568	0.0375757520509545	ZC3H12A/SOCS3/SLAMF6/IRF4/IL6	5
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	13/632	189/18805	0.0687830687830688	2.04662279820508	2.69679698912326	0.0116652148435036	0.052003705867222	0.0376108272877124	CD44/VNN1/S100A8/MMP9/FYN/S100A9/MUC1/PLAUR/CAV1/PTGS2/LRRK2/SOD2/FCGR2B	13
BP	GO:0006939	smooth muscle contraction	9/632	110/18805	0.0818181818181818	2.43447928653625	2.81383246769349	0.0118545279427866	0.0527972874630115	0.0381847721602981	CD38/EDN3/SULF1/RGS2/EDNRA/CAV1/PTGS2/PROK2/NMUR2	9
BP	GO:0050805	negative regulation of synaptic transmission	6/632	57/18805	0.105263157894737	3.13207861425716	3.00630830447416	0.0119462419600392	0.0531045123095176	0.0384069674913373	SLC6A4/IL1B/PCDH17/CD38/LILRB2/PTGS2	6
BP	GO:0071385	cellular response to glucocorticoid stimulus	6/632	57/18805	0.105263157894737	3.13207861425716	3.00630830447416	0.0119462419600392	0.0531045123095176	0.0384069674913373	ANXA1/PCK2/HMGCS2/UGT1A1/PCK1/STC1	6
BP	GO:0036296	response to increased oxygen levels	4/632	27/18805	0.148148148148148	4.40811064228786	3.30477005863917	0.0119943064168338	0.0531664132632331	0.0384517363407936	SLC7A5/COL1A1/CAV1/SOD2	4
BP	GO:0060343	trabecula formation	4/632	27/18805	0.148148148148148	4.40811064228786	3.30477005863917	0.0119943064168338	0.0531664132632331	0.0384517363407936	CHAD/ADAMTS1/COL1A1/GREM1	4
BP	GO:0060669	embryonic placenta morphogenesis	4/632	27/18805	0.148148148148148	4.40811064228786	3.30477005863917	0.0119943064168338	0.0531664132632331	0.0384517363407936	FGFR2/SOCS3/ADM/RSPO3	4
BP	GO:0030514	negative regulation of BMP signaling pathway	7/632	74/18805	0.0945945945945946	2.81463821416353	2.91672696985726	0.0120578126099349	0.053397251671674	0.038618686433416	PPARG/FBN1/CHRDL2/CAV1/GREM1/TNFAIP6/WNT5A	7
BP	GO:0042594	response to starvation	15/632	232/18805	0.0646551724137931	1.92379828677433	2.64028289817077	0.0120785433326295	0.0534384038352701	0.0386484490607464	IFI16/PCK2/HMGCS2/UGT1A1/CTSK/ZC3H12A/PCK1/PPARGC1A/SLC7A5/SLC39A5/FADS1/ADM/CAV1/LRRK2/FOS	15
BP	GO:0019319	hexose biosynthetic process	8/632	92/18805	0.0869565217391304	2.58736929003853	2.8462335000686	0.0122197751821527	0.0540120999536591	0.0390633653684313	PDK2/PCK2/PCK1/PPARGC1A/NNMT/SIK1/CHST15/ALDOB	8
BP	GO:0051259	protein complex oligomerization	17/632	276/18805	0.0615942028985507	1.83271991377729	2.59894954309947	0.0123493464111744	0.0545332196909328	0.0394402566708486	AQP11/TGM2/ZC3H12A/KCND3/COL1A2/TRPM6/GBP5/CLDN1/ME1/STEAP4/TDO2/SOD2/KCNA3/ALDH1A2/PXDN/DEFA5/MS4A1	17
BP	GO:0045926	negative regulation of growth	15/632	233/18805	0.0643776824034335	1.91554164176672	2.62238874515683	0.0125245076841425	0.0552023583965225	0.0399242002642477	ENPP1/SEMA5A/SLC6A4/MT1F/MT1H/MT1G/MT1M/IGFBP5/RGS2/GJA1/GREM1/BCL6/SPP1/WNT5A/INHBA	15
BP	GO:0048705	skeletal system morphogenesis	15/632	233/18805	0.0643776824034335	1.91554164176672	2.62238874515683	0.0125245076841425	0.0552023583965225	0.0399242002642477	FGFR2/CHAD/FLVCR1/PRRX1/CHST11/MGP/COL1A1/FGR/TWIST1/STC1/ALPL/COL3A1/GREM1/SATB2/LTF	15
BP	GO:0008203	cholesterol metabolic process	11/632	150/18805	0.0733333333333333	2.18201476793249	2.71044907840598	0.0125583165886786	0.0552992036779514	0.0399942420255552	LIPC/APOL1/AQP8/VLDLR/HMGCS2/CYP27A1/EPHX2/CH25H/FMO5/NR1H4/CYP3A4	11
BP	GO:0001768	establishment of T cell polarity	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	CCR7/CCL19/CCL21	3
BP	GO:0017014	protein nitrosylation	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	S100A8/NOS2/S100A9	3
BP	GO:0018119	peptidyl-cysteine S-nitrosylation	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	S100A8/NOS2/S100A9	3
BP	GO:0032306	regulation of prostaglandin secretion	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	IL1B/IL1A/ACSL4	3
BP	GO:0060099	regulation of phagocytosis, engulfment	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	RAB31/C3/STAP1	3
BP	GO:0060572	morphogenesis of an epithelial bud	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	FGFR2/SULF1/WNT5A	3
BP	GO:0061307	cardiac neural crest cell differentiation involved in heart development	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	PITX2/EDNRA/TWIST1	3
BP	GO:0061308	cardiac neural crest cell development involved in heart development	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	PITX2/EDNRA/TWIST1	3
BP	GO:0070234	positive regulation of T cell apoptotic process	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	IDO1/CD274/WNT5A	3
BP	GO:1905153	regulation of membrane invagination	3/632	15/18805	0.2	5.95094936708861	3.57718228569328	0.0127109719882891	0.0554487965726298	0.0401024326329627	RAB31/C3/STAP1	3
BP	GO:0060251	regulation of glial cell proliferation	5/632	42/18805	0.119047619047619	3.54223176612417	3.07580638476668	0.0128606780545605	0.0560495222676367	0.0405368976385891	CDKN2B/LYN/IL1B/SLC7A5/IL6	5
BP	GO:0046635	positive regulation of alpha-beta T cell activation	7/632	75/18805	0.0933333333333333	2.77710970464135	2.87571821737815	0.0129257236117881	0.0562077439444888	0.0406513288711719	CD55/ANXA1/HLA-DRA/PTPRC/CD86/IFNG/CCL19	7
BP	GO:2000379	positive regulation of reactive oxygen species metabolic process	7/632	75/18805	0.0933333333333333	2.77710970464135	2.87571821737815	0.0129257236117881	0.0562077439444888	0.0406513288711719	DUOXA2/ZC3H12A/ITGB2/PDGFRB/SOD2/FPR2/CD177	7
BP	GO:0006584	catecholamine metabolic process	6/632	58/18805	0.103448275862069	3.07807725883894	2.95583470481017	0.0129571361789843	0.0562077439444888	0.0406513288711719	SULT1A2/DDC/MAOA/ITGB2/EDNRA/NR4A2	6
BP	GO:0006826	iron ion transport	6/632	58/18805	0.103448275862069	3.07807725883894	2.95583470481017	0.0129571361789843	0.0562077439444888	0.0406513288711719	LCN2/FLVCR1/STEAP4/MCOLN2/IFNG/LTF	6
BP	GO:0009712	catechol-containing compound metabolic process	6/632	58/18805	0.103448275862069	3.07807725883894	2.95583470481017	0.0129571361789843	0.0562077439444888	0.0406513288711719	SULT1A2/DDC/MAOA/ITGB2/EDNRA/NR4A2	6
BP	GO:0001837	epithelial to mesenchymal transition	13/632	192/18805	0.0677083333333333	2.01464431698312	2.63527899259695	0.0131711159156202	0.0570829810368993	0.0412843297423501	GCNT2/FGFR2/IL1B/EFNA1/PDPN/COL1A1/EDNRA/TWIST1/GREM1/HGF/IL6/SERPINB3/WNT5A	13
BP	GO:0051222	positive regulation of protein transport	16/632	257/18805	0.0622568093385214	1.85243560065015	2.56596036757917	0.0136007501022706	0.0586887494970126	0.0424456754428196	PCK2/ZC3H12A/CHP2/IL1B/PPARG/GNA11/CD38/PCSK1/HCLS1/IL1A/NR1H4/ACSL4/PTGS2/EXPH5/IFNG/FFAR2	16
BP	GO:0002726	positive regulation of T cell cytokine production	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	CD55/IL1B/SLAMF1/IL6	4
BP	GO:0019359	nicotinamide nucleotide biosynthetic process	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	KYNU/IDO1/NNMT/KMO	4
BP	GO:0019363	pyridine nucleotide biosynthetic process	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	KYNU/IDO1/NNMT/KMO	4
BP	GO:0043304	regulation of mast cell degranulation	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	LYN/RAC2/FGR/IL13RA2	4
BP	GO:0050996	positive regulation of lipid catabolic process	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	CPT1A/IL1B/TWIST1/FABP1	4
BP	GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	4/632	28/18805	0.142857142857143	4.25067811934901	3.21003839965659	0.0136295576207745	0.0586887494970126	0.0424456754428196	KYNU/IDO1/TDO2/KMO	4
BP	GO:0001890	placenta development	11/632	152/18805	0.0723684210526316	2.1533040473018	2.66232832097576	0.0137608659472065	0.0591787370503043	0.0428000509038115	FGFR2/HSD17B2/SOCS3/PPARG/PRDM1/ADM/STC1/PTGS2/MME/RSPO3/SPP1	11
BP	GO:0014033	neural crest cell differentiation	8/632	94/18805	0.0851063829787234	2.53231887961217	2.77737759058167	0.0137940164057751	0.0591787370503043	0.0428000509038115	SEMA5A/PITX2/EDN3/SEMA6A/EDNRA/TWIST1/ALDH1A2/FN1	8
BP	GO:0046364	monosaccharide biosynthetic process	8/632	94/18805	0.0851063829787234	2.53231887961217	2.77737759058167	0.0137940164057751	0.0591787370503043	0.0428000509038115	PDK2/PCK2/PCK1/PPARGC1A/NNMT/SIK1/CHST15/ALDOB	8
BP	GO:0050886	endocrine process	8/632	94/18805	0.0851063829787234	2.53231887961217	2.77737759058167	0.0137940164057751	0.0591787370503043	0.0428000509038115	IL1B/PPARG/EDN3/GJA1/SPP1/ENPEP/HSD11B2/INHBA	8
BP	GO:0070527	platelet aggregation	7/632	76/18805	0.0921052631578947	2.74056878747502	2.83537848604425	0.0138376255064789	0.0593113636387791	0.0428959709085438	SLC6A4/LYN/SLC7A11/ENTPD1/PDPN/PLEK/IL6	7
BP	GO:0010594	regulation of endothelial cell migration	15/632	236/18805	0.0635593220338983	1.89119153615104	2.56923094215147	0.0139398164693653	0.0596946127817368	0.0431731495650178	SEMA5A/ANXA1/ZC3H12A/ADAMTS9/EFNA1/PPARG/SPARC/RHOJ/ANGPT2/KDR/STC1/PTGS2/DCN/CXCL13/WNT5A	15
BP	GO:0019748	secondary metabolic process	6/632	59/18805	0.101694915254237	3.02590645784167	2.9064404919044	0.0140264574794059	0.0599557267555209	0.0433619959636856	CDH3/CPT1A/SLC7A11/AKR1B10/CYP3A4/WNT5A	6
BP	GO:0060135	maternal process involved in female pregnancy	6/632	59/18805	0.101694915254237	3.02590645784167	2.9064404919044	0.0140264574794059	0.0599557267555209	0.0433619959636856	PRDM1/ANGPT2/RGS2/STC1/PTGS2/SPP1	6
BP	GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	5/632	43/18805	0.116279069767442	3.45985428319105	3.0114412170624	0.0141613283153265	0.0604768975221254	0.0437389241722293	THY1/CXCL9/APLNR/CXCL11/CXCL10	5
BP	GO:0002708	positive regulation of lymphocyte mediated immunity	10/632	133/18805	0.075187969924812	2.23719901018369	2.67017860714182	0.0143761869035017	0.0613383974549405	0.0443619898680513	CD55/IL1B/HLA-DRA/C3/PTPRC/SLAMF1/SLAMF6/BTK/FCGR1A/IL6	10
BP	GO:0009306	protein secretion	21/632	372/18805	0.0564516129032258	1.67970345038791	2.46923986593286	0.0147630838591635	0.0629316859397919	0.045514309631113	CPT1A/ABCA12/SLC16A1/PCK2/IL1RN/IL1B/SAA1/NOS2/PPARG/GNA11/ACVR1C/CD38/PCSK1/PLEK/IL1A/NR1H4/ACSL4/EXPH5/IFNG/FFAR2/IL6	21
BP	GO:0006801	superoxide metabolic process	7/632	77/18805	0.0909090909090909	2.70497698504028	2.79568689267914	0.0147946512530388	0.0630087608515929	0.0455700527968667	DUOX2/NOS2/NCF2/ITGB2/SOD2/FPR2/CD177	7
BP	GO:0001767	establishment of lymphocyte polarity	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CCR7/CCL19/CCL21	3
BP	GO:0009111	vitamin catabolic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CYP4F12/CYP4F2/CYP3A4	3
BP	GO:0010838	positive regulation of keratinocyte proliferation	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CDH3/REG3A/AREG	3
BP	GO:0018146	keratan sulfate proteoglycan biosynthetic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	ST3GAL1/CHST2/ST3GAL4	3
BP	GO:0034638	phosphatidylcholine catabolic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	LIPC/PNLIPRP2/ENPP2	3
BP	GO:0043455	regulation of secondary metabolic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CDH3/SLC7A11/WNT5A	3
BP	GO:0048021	regulation of melanin biosynthetic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CDH3/SLC7A11/WNT5A	3
BP	GO:1900376	regulation of secondary metabolite biosynthetic process	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	CDH3/SLC7A11/WNT5A	3
BP	GO:1905664	regulation of calcium ion import across plasma membrane	3/632	16/18805	0.1875	5.57901503164557	3.41704402627771	0.0152598948334666	0.0644613279041192	0.0466205980921555	FYN/P2RX5/MS4A1	3
BP	GO:1903169	regulation of calcium ion transmembrane transport	12/632	175/18805	0.0685714285714286	2.04032549728752	2.57841124596512	0.0153620920460229	0.0648178327914428	0.0468784344044096	LYN/THY1/PDE4B/FYN/CXCL9/APLNR/CXCL11/CXCL10/CAV1/CORO1A/P2RX5/MS4A1	12
BP	GO:0002295	T-helper cell lineage commitment	4/632	29/18805	0.137931034482759	4.10410301178525	3.11963606875916	0.0153997847599532	0.0648178327914428	0.0468784344044096	SOCS3/SLAMF6/IRF4/IL6	4
